A,B,C,S,_q0,_q1,_q2,_q3,_q4,_q5,_q6,_q7,_q8,_q9,_q10,_q11,_q12,_q13,_q14,_q15,_q16,_q17,_q18,_q19,_q20,_q21,_q22,_q23,_q24,_q25,_q26,_q27,_q28,_q29,_q30,_q31,_q32,_q33,_q34,_q35,_q36,_q37,_q38,_q39,_q40,_q41,_q42,_q43,_q44,_q45,_q46,_q47,_q48,_q49,_q50,_q51,_q52,_q53,_q54,_q55,_q56,_q57,_q58,_q59,_q60,_q61,_q62,_q63,_q64,_q65,_q66,_q67,_q68,_q69,_q70,_q71,_q72,_q73,_q74,_q75,_q76,_q77,_q78,_q79,_q80,_q81,_q82,_q83,_q84,_q85,_q86,_q87,_q88,_q89,_q90,_q91,_q92,_q93,_q94,_q95,_q96,_q97,_q98,_q99,_q100
0,0,0,0,2.178133148762383,2.238626316889140,2.296208010471438,2.350230546760451,2.400170123609774,2.445212771842074,2.484922902583296,2.518749445283965,2.546030590553671,2.566528300490423,2.580008264185778,2.586140990427879,2.584950945816859,2.576581177464949,2.561227818313554,2.539294160311912,2.511199139940703,2.477478619934324,2.438916315902084,2.396104577260337,2.349918201383702,2.301237563718329,2.250829835475913,2.199585670524551,2.148532411292522,2.098440042998460,2.050101935747575,2.004351531176506,1.961656905527896,1.922876837959603,1.888224748627315,1.858040400133627,1.832719498209569,1.812213238553581,1.796684024529831,1.785793756716431,1.779420124947060,1.777173258892502,1.778500384591335,1.782919058215615,1.789791524424841,1.798529479191442,1.808241013928154,1.818576376711227,1.828597305847506,1.837588271188634,1.844978144358334,1.849958202820198,1.852219289905514,1.851195500502330,1.846500634013924,1.838083796738799,1.825670430867063,1.809259020526133,1.789095559168636,1.765158653700359,1.737851625490286,1.707497150432035,1.674570605280554,1.639464506238146,1.602661525671425,1.564644564080854,1.525913628583602,1.487017266874116,1.448514507313874,1.410988636319353,1.374661025121049,1.340242493636010,1.307959068061039,1.278173664723596,1.251173828442009,1.227191572285939,1.206565151252811,1.189300269111533,1.175784133433122,1.166160735948087,1.160266364257036,1.158351463196689,1.160702090118741,1.166961709735455,1.177388060317926,1.192225360901990,1.211048154221627,1.234070478049238,1.261268854635729,1.292388322062933,1.327539054577618,1.366499431112922,1.409137896131225,1.455349546644288,1.504744558164249,1.557377908552886,1.612922032870470,1.670915176910473,1.731341627509214,1.793585314749933,1.857178113064586,1.921846658301352,1.986792486570846,2.051534655763405,2.115567250614650
0,0,0,1,0.482473582535023,0.440110840379914,0.401291691019207,0.366872630654434,0.336948267970676,0.311722549450178,0.291437259192636,0.275653639971405,0.264295443973250,0.256911104223049,0.252898152611323,0.251558239484376,0.252143151475591,0.254035227764813,0.256364087537065,0.258497780172857,0.259795471443963,0.259496851541097,0.257222673831002,0.252873076730822,0.246023265289983,0.236815103167861,0.225633474055612,0.212372812516785,0.197857929483194,0.182595498002708,0.166978693634292,0.152076922655253,0.138444887724743,0.126845927906448,0.118105196921807,0.112754940152399,0.111402627441046,0.114497388279712,0.122501713525651,0.135585623631247,0.153908070302895,0.177388443947104,0.205811647297066,0.238844542739444,0.276107806938326,0.317164708191186,0.361136219576352,0.407547566989644,0.455463930740260,0.504178649627314,0.553014839916724,0.601207466107242,0.648226259605100,0.693259766377037,0.735871058851780,0.775570872724167,0.811970787106571,0.844898375629702,0.874334183253129,0.900152185201038,0.922640031410334,0.941806723367246,0.957940306370220,0.971641359964807,0.982864402605532,0.992283706239966,1.000347841464370,1.007316166211787,1.013738947267077,1.019922913590257,1.026122645836880,1.032508982785961,1.039359782847990,1.046756115258110,1.054756493463492,1.063398776763493,1.072464570689796,1.081846961788508,1.091269477856029,1.100543416134474,1.109252136143383,1.117317611710272,1.124216433350497,1.129564710405456,1.133046181507600,1.134130437023520,1.132618332445303,1.128076643291303,1.120193852707229,1.108623124023536,1.093051199151480,1.073411094291390,1.049509681404288,1.021369954785157,0.989258342192700,0.953062726680192,0.913311345141281,0.870202150864397,0.824176080394510,0.776066375695718,0.726273911601124,0.675782097766327,0.625411115892373,0.575828621746695,0.527910348837334
0,0,0,2,1.861473789214644,1.737526858137862,1.609550163837754,1.478784290592493,1.346828922205897,1.214964013937075,1.084555336890079,0.956986159604957,0.833477777765947,0.715273040330467,0.603010825997341,0.497951747408070,0.400545831829690,0.311120119462211,0.230360382840262,0.158105993638424,0.094427256383994,0.039351213079141,-0.007709920290149,-0.046893161403436,-0.078545666740272,-0.103660612387096,-0.122284161977363,-0.135043228264617,-0.142676544792070,-0.145142438600487,-0.143078238806788,-0.136851184244959,-0.126557558330226,-0.112520857226127,-0.094642407608782,-0.073069072010411,-0.047853540423655,-0.018568565189867,0.014539780065945,0.051898955574944,0.093721679614730,0.139753544662332,0.190269613637024,0.245248657072210,0.304540076534231,0.368075315260177,0.435685121319830,0.506905368079992,0.581299289293510,0.658547498036585,0.738018688486582,0.818995411200864,0.901079053429468,0.983509156463058,1.065442838563618,1.146460974239665,1.225565911798979,1.302555554823074,1.376923979373664,1.448103175722486,1.516066181885408,1.580400321925463,1.641092139883884,1.698205222302362,1.751912030695870,1.802490460053158,1.850146861425479,1.895374140580124,1.938616582270381,1.980410194714719,2.020986217305221,2.060907346815061,2.100573733736061,2.139990244226928,2.179930476270620,2.220123485671194,2.260838268945142,2.302107586390238,2.343786771868791,2.385684560173144,2.427531005380818,2.469100991864383,2.509690462507547,2.549034237955389,2.586531117883388,2.621404448778669,2.653135736382648,2.680790570079739,2.703742868728354,2.721463324850190,2.732824401082292,2.737556256026357,2.734821713800567,2.723726715243764,2.703955555245737,2.674932608134685,2.636252969338725,2.587621607303915,2.529097836980557,2.460565583750367,2.382196034811243,2.294369594970964,2.197573366369974,2.092623611829392,1.980194068777395
0,0,0,3,3.098082468280034,3.132147259153347,3.158408684246208,3.177050767034115,3.188400239877526,3.192534436492143,3.189664033316688,3.179962139419517,3.163770395658481,3.141478926306124,3.113211001503883,3.079400852114990,3.040420777509107,2.996322634096948,2.947856423810262,2.895338109249438,2.839197173983872,2.780132519219759,2.718587365162305,2.655286026156484,2.590741516990501,2.525734630160496,2.460547725085951,2.395912850826324,2.332567711618625,2.270552712215679,2.210670209142814,2.153219983537343,2.098195694913549,2.045894064220890,1.996378655126241,1.949657655256551,1.905491944171429,1.863837783194183,1.824597890771271,1.787163086810258,1.751462148542531,1.717265692559435,1.684036331040279,1.651543008681318,1.619665931616187,1.587818909417407,1.555730450595205,1.523306600262043,1.490253836885096,1.456245645851731,1.421172145544275,1.384813486986444,1.346894004350615,1.307396402467933,1.266243355992589,1.223263764711109,1.178474284651741,1.131823891502431,1.083386332717198,1.033309230250064,0.981834557444588,0.929291751796243,0.875986916025949,0.822506150419582,0.769460968016636,0.717595439601002,0.667499263970322,0.620190739282318,0.576445702204982,0.537089682725257,0.503145094546608,0.475702209316196,0.455568701993591,0.443646993029658,0.440848682903576,0.447729071373312,0.464894096336558,0.492714468393349,0.531510140583873,0.581261644973433,0.641849001590922,0.713052187516592,0.794257322269030,0.884991477295563,0.984318108615951,1.091391869067556,1.205030491591001,1.323977868704766,1.447198880078376,1.573208679311555,1.700711663172167,1.828540158929237,1.955258353286256,2.079622672727848,2.200725820715055,2.317181187860359,2.428300084252255,2.533231560752725,2.631326046225981,2.722087255950162,2.805181406365697,2.880297459122758,2.947117373012107,3.005715026992880,3.056041074839379
0,0,0,4,0.782610378664412,0.876592952987872,0.973218924688637,1.070338496600940,1.166214439062389,1.258990600938696,1.346697110782150,1.427961502851370,1.500951183684453,1.564423295782540,1.616929727935381,1.657494682967193,1.685292293040914,1.699718767641144,1.700555215416368,1.687585117682501,1.661057502137115,1.621314952311215,1.568914068964332,1.504784578978321,1.430038086213774,1.345680854546495,1.253220478904747,1.153838457154588,1.049187641421313,0.940854324309829,0.830123097220344,0.718942701557459,0.608458394736533,0.500118457078735,0.395575318251833,0.295852807062827,0.202266105829064,0.115915486253481,0.037743458163382,-0.031379123658794,-0.090533585855622,-0.139258764046802,-0.176925061301286,-0.203192296326347,-0.217764736124280,-0.220400348371570,-0.211158838540515,-0.190065395226890,-0.157457433993420,-0.113661393458861,-0.059258083849280,0.005211486433210,0.078702262231616,0.160497302975998,0.249363209942014,0.344200877008226,0.443660495582808,0.546273736189518,0.650826587878877,0.755690504744399,0.859752523731956,0.961327455840755,1.059274887885265,1.152172053212419,1.238682184648481,1.318186304327204,1.389156363050378,1.451142305157633,1.503457235077779,1.545326704209818,1.576628615431313,1.596884151017613,1.606034426202616,1.604081872224365,1.591081706472725,1.567402474720516,1.533399250008795,1.489591245898488,1.436824729398834,1.375808230481647,1.307601888023451,1.233131079203387,1.153500637668307,1.070135614434850,0.984233703228978,0.897442803032978,0.811266253614486,0.727122854459300,0.646769396819130,0.571577547045197,0.503017424831137,0.442621679082360,0.391597090598507,0.350939005574261,0.321692256648869,0.304568741443319,0.299974102436587,0.308242908960901,0.329479850309249,0.363090127858928,0.408761185805218,0.465707003767902,0.532835626757610,0.609041311420065,0.692822214656056
0,0,1,0,-1.224401291796973,-1.311207537449939,-1.393210723546317,-1.469496076110854,-1.539600036191508,-1.602963004308477,-1.658875061480357,-1.707247706599959,-1.747787456395404,-1.780298274236375,-1.804756280411924,-1.821192481721109,-1.829676804098414,-1.830447614960520,-1.824014693991547,-1.810478050253829,-1.790208099568751,-1.763836754651771,-1.731771840597015,-1.694609378329915,-1.653094341663244,-1.607708057458529,-1.558993553490403,-1.507810895997644,-1.454832559189572,-1.400858996327385,-1.346702186576435,-1.292944424769896,-1.240468505070088,-1.189588153660329,-1.141170642016471,-1.095846111702276,-1.053834732132725,-1.015642324673811,-0.981476674633537,-0.951333398748427,-0.924990874970223,-0.902689847384386,-0.883625868650313,-0.867273419421794,-0.853191791287012,-0.840127265349761,-0.827299497306265,-0.813820511833725,-0.798287266496271,-0.779932899442808,-0.757444070609082,-0.730053072945557,-0.696869843740918,-0.657068302435272,-0.610461988401307,-0.556497251803725,-0.495274848667082,-0.427031663153114,-0.352306214983056,-0.271651302641934,-0.186309244514420,-0.097176671010659,-0.005709766642436,0.086496292637465,0.178230830907499,0.267754949358106,0.353748239803416,0.434730708965536,0.509432112968989,0.576690651071425,0.635509394399938,0.685322185280060,0.725622507455671,0.756229933759096,0.777150117059372,0.788480895256145,0.790611484139499,0.783949027298411,0.769133101007993,0.746806857295139,0.717624216026240,0.682279105337307,0.641173660495929,0.595056600347834,0.544249811558888,0.489190265864565,0.430294666713768,0.367573773984209,0.301319783349187,0.231469749177905,0.158051681480891,0.081083937245218,0.000683560038241,-0.083183045260501,-0.170311430958879,-0.260446504550033,-0.353392618836617,-0.448697506024557,-0.545998654630075,-0.644664683925346,-0.744045832405180,-0.843548720772851,-0.942090928647991,-1.038963982078750,-1.133460028357017
0,0,1,1,0.319242832501635,0.336105939208252,0.358903983041735,0.386979101991763,0.419514044212453,0.455283618200363,0.493470003354595,0.532665549291196,0.571675601008072,0.609590071301117,0.645138887440622,0.677355680791542,0.705506806055263,0.728803732722229,0.746729441558207,0.759305564902688,0.766636278452887,0.768988036457554,0.766814848755898,0.761077286867849,0.752241091301342,0.741702713468259,0.730500620721570,0.719685337617660,0.710770791696364,0.704565948267117,0.702254790223959,0.704666571191007,0.712434855769812,0.725855275509455,0.745478055932818,0.770990433331062,0.801922489199861,0.837855801099365,0.877946745051062,0.920989640902281,0.965935560112748,1.011414046951377,1.055745344617291,1.097790079731898,1.136009648516508,1.169230287812519,1.196206253393014,1.215943765107725,1.227724786545810,1.231034543478872,1.225654358134818,1.211602685129936,1.189033800843171,1.158384586033946,1.120452456689677,1.075929236541873,1.026094393664849,0.971932937266922,0.914636825896659,0.855445025490848,0.795502462682736,0.736078157765802,0.678280825847826,0.623314676295213,0.571885670551273,0.524950943808080,0.483235426274776,0.447095468398677,0.417349629228068,0.394118903275667,0.377645736210850,0.367901508504617,0.364568424114527,0.367603593213282,0.376299301065354,0.390243912784149,0.408659464764365,0.430406434848192,0.454939663044040,0.480929590935733,0.507389661228564,0.533471248547582,0.557733138106851,0.579392205935980,0.597441866780541,0.611180421431193,0.619812409806503,0.622918677328835,0.620446849187012,0.612034712235324,0.598117537872185,0.579067081394912,0.555603855572495,0.528503311628575,0.498934948449609,0.467878511781828,0.436561105399032,0.406220804712793,0.377873341285871,0.353079805856390,0.332495782693655,0.317318091271857,0.308072726528857,0.305141626579381,0.308944343014029
0,0,1,2,-0.632968751205850,-0.610235297660550,-0.578961575777894,-0.539367182456677,-0.492241762567928,-0.437537988114239,-0.375608397595250,-0.306883123351865,-0.231639308687609,-0.150226088551349,-0.063104176195615,0.028908400265511,0.125457296846964,0.225805908418557,0.329056546631468,0.434494233774887,0.541009033302556,0.647721805478412,0.753432993754762,0.857058887453870,0.957500031259409,1.053695355275030,1.144353907834916,1.228727295950880,1.305766025603415,1.374642023936749,1.434948121845907,1.485925967252617,1.527418712414681,1.559389343951466,1.581934073460448,1.595297353206957,1.600191612781870,1.597375272609174,1.587508337595831,1.572081005776909,1.551991397769652,1.528512785846511,1.503277854043122,1.477125930235743,1.451710599664306,1.427988575235070,1.407066915872389,1.389913989181103,1.377195935897709,1.369552606468447,1.367335613082601,1.370554271347225,1.379454223864058,1.393551926290854,1.412382688997014,1.435757047485351,1.462591089673856,1.492382857055563,1.524413410193391,1.557758073532069,1.591557616486827,1.625081031316036,1.657349173479236,1.687560396231575,1.715006427806258,1.738794337453822,1.758378785659540,1.772807337665040,1.781508792808934,1.783954143803852,1.779482801144551,1.767549709623189,1.747609644582192,1.719295831837585,1.682080060771849,1.635893311600816,1.580567865174030,1.516107315063904,1.442708106752984,1.360506302346514,1.270072711962106,1.172154497256158,1.067441678005706,0.957027650402349,0.842265169248295,0.724075767842375,0.603812283621963,0.482946651851309,0.362652174674238,0.244525114637719,0.129946856062389,0.020061358855191,-0.083797193055946,-0.180776263277177,-0.270014888408621,-0.350642345213470,-0.422299459142283,-0.484445826116627,-0.536838022451279,-0.579483784291132,-0.612308388774230,-0.635268041396881,-0.648602744030658,-0.652539480065875,-0.647254263205176
0,0,1,3,-1.342877273133769,-1.300638816845445,-1.253125329346916,-1.200568383212326,-1.142880929166361,-1.080610764702171,-1.014302062069264,-0.944618267112558,-0.872892311242861,-0.799895748874904,-0.726925404794326,-0.655313190571728,-0.586350026342168,-0.521506776019526,-0.461986492884493,-0.409186364445221,-0.364252472331373,-0.327990467711209,-0.301449501168629,-0.285363353315182,-0.280110472735480,-0.285868714816100,-0.302925461624663,-0.330747588912892,-0.369106358486131,-0.417455196818573,-0.474697819028192,-0.540063850572275,-0.612034094420973,-0.689470630613930,-0.770969264947716,-0.854974057464987,-0.940118687895501,-1.024571189076704,-1.106857368192777,-1.185482297025457,-1.259020072893089,-1.326521600822081,-1.386564397108861,-1.438604302720284,-1.481921372987829,-1.515847764370201,-1.540734948245682,-1.556422569222973,-1.563369335819931,-1.562406848695932,-1.554245538774168,-1.540032668954022,-1.520912052670182,-1.498039575465094,-1.472970181879319,-1.446851048796880,-1.421135247612186,-1.397326503818775,-1.376237044035909,-1.359144391785986,-1.346839355899706,-1.339735067729118,-1.338371862283941,-1.342925798157498,-1.353239529282865,-1.369096889409516,-1.390138745089064,-1.415636948379244,-1.444899558328858,-1.477232800118301,-1.511535227443144,-1.546877037937580,-1.582336085381165,-1.616817002624542,-1.649573541247948,-1.679761801293760,-1.706676791037205,-1.729847069448237,-1.748705962874822,-1.763057922058407,-1.772975296490268,-1.778162086823051,-1.778826324807107,-1.775333539210759,-1.767863258033659,-1.756965857493621,-1.743289791394933,-1.727349954059553,-1.709737801896853,-1.691042222325997,-1.671785773383435,-1.652426351536465,-1.633311741569565,-1.614581916904678,-1.596499042775885,-1.578866836529237,-1.561591006019749,-1.544530858102676,-1.526896998797005,-1.508518289588707,-1.488523477641999,-1.466329523531644,-1.441414334011724,-1.412870400150273,-1.380204402782132
0,0,1,4,-1.075699233555481,-0.949846365218362,-0.822934486978376,-0.696479824192252,-0.572105309033800,-0.451343277740124,-0.335377264071128,-0.225437005704127,-0.122038200049866,-0.025955443348740,0.062388641175973,0.143069541418432,0.215743381067716,0.280853243067778,0.338547627524844,0.389174952296548,0.433478878312031,0.471690321405732,0.504717385660886,0.533054531771937,0.557210622491709,0.577962109191047,0.595683930280848,0.610881695300494,0.623918178043734,0.635111930508151,0.644802091003955,0.653030328470368,0.660139036747105,0.666205041207531,0.671048690831187,0.674857683052612,0.677472820517065,0.678531758866134,0.677939600933508,0.675480603110172,0.670828717231158,0.663749533516225,0.653898357261825,0.641013709959539,0.624805023240184,0.605168061313328,0.581848131612044,0.554850396043473,0.524135629351149,0.489771627297403,0.451933823378757,0.410902912226151,0.366955540860215,0.320503235226002,0.271969299459755,0.221859185848393,0.170659363115247,0.118656228036905,0.066535688814947,0.014427713564261,-0.037161501414624,-0.087945043668516,-0.137808899991987,-0.186485910183773,-0.234275984377328,-0.281269598957777,-0.327782046961776,-0.374013170958991,-0.420465929410697,-0.467331998027449,-0.515252649380404,-0.564869041616386,-0.616485373473145,-0.670745233280906,-0.727783750653198,-0.788040479744102,-0.851530802187557,-0.918476742009952,-0.988999091459649,-1.062699899622177,-1.139123034830913,-1.217681960066968,-1.297552733175237,-1.377651238334025,-1.457266654603699,-1.535063341003009,-1.609647753651999,-1.679637306322590,-1.743458184443043,-1.799578240521470,-1.846653499415080,-1.883388032537596,-1.908595744011273,-1.921309301827936,-1.920593397748422,-1.905897887195884,-1.877131722877198,-1.834102816069668,-1.777265610981726,-1.707464725252182,-1.625084231174988,-1.531585964681011,-1.428339432440600,-1.316639095464039,-1.198481641081131
